id,text,user_name,user_location,sentiment,created,housemate
6052,Lucky Callum.. https://t.co/usn8huSDbD,mikepriestley13,,NA,2017-01-22T17:25:16,No name
6053,@bbuk it's got to be my all time favourite @NikkiGrahame moment_Ÿ˜‚  #CBB https://t.co/l9bqguF6CZ,tommfearn,"Chesterfield, England",NA,2017-01-22T17:25:19,No name
6054,Hope your #Holibobs was fantastic âù_ https://t.co/EDLw57A47s,Kwoklyn_Wan,"Leicester, England",NA,2017-01-22T17:25:33,No name
6055,@bbuk #cbb #cbbkim https://t.co/0JO4NYCQj3,redtommyhead,United States,NA,2017-01-22T17:25:43,No name
6056,Celebrity Big Brother 2017: Calum Best and Jessica Cunningham clash over Nicola McLean https://t.co/oCzbgofkjC https://t.co/lUdFHJ7Cfa #cbb,tellymix,Brighton,NA,2017-01-22T17:25:45,No name
6057,"RT @RealityRecaps: See you all tonight after #CBBÂ  at 5:30pm est!You don't wanna miss this show, there will be games and prizes!  Goâ€_ ",sephy_triaxis,Florida,NA,2017-01-22T17:25:46,No name
6058,RT @coffee_nutt: When Jamie says he was gonna pick Nicola instead of James to Bianca! _Ÿ˜‚_Ÿ˜©_Ÿ˜_ #Cbb Bianca wasn't even 2nd on his list!! Her facâ€_,Kfastlove,"Merton, London",NA,2017-01-22T17:25:52,No name
6059,"RT @IWinYouPay: CBB 1/22:Seton Hall -4.5 1h, $15.Seton Hall -8, $30.https://t.co/NCH0q7kdcx",__JasmineSalaza,,NA,2017-01-22T17:25:58,No name
6060,"RT @star_magazine: Jamie remarks about Jessica, â€œCome back when youâ€™re a 10.â€ù Mate, come back when youâ€™re not a Poundland David Beckham. #Câ€_",ktoboyle,"Manchester, England",NA,2017-01-22T17:26:01,No name
6061,"RT @RealitySnapsUK: Well done to everyone getting themselves a @bbuk follow, we still can't believe it. #CBB",Celeb_FC,United Kingdom,NA,2017-01-22T17:26:01,No name
6062,Just watched last nights @bbuk how could ChickenMeanMcLean start once again on #CBBJedward &amp; then not be moved by John's praise &amp; _Ÿ™ƒface #cbb,PatCashinPJ,"New Forest , Hampshire ",NA,2017-01-22T17:26:03,No name
6063,@JohnsPikaGirl are you excited for cbb tonight,christien893,,NA,2017-01-22T17:26:08,No name
6064,RT @BBBother: You have to feel for Spencer: the indignity of lowering yourself to be boring &amp; nice for 19 days and you still get eternallyâ€_,Mike_Joseph_,"Philadelphia, PA",NA,2017-01-22T17:26:19,No name
6065,CBB's Jessica Cunningham 'worried over nude snaps' - https://t.co/odyKbbgU9t https://t.co/zUaDROjHC5,carslova,United States,NA,2017-01-22T17:26:33,No name
6066,@bbuk https://t.co/7NPT6vksgR Worth a follow? #CBBSpeidi #cbb,HarrisonWebbo,"Cambridge, England",NA,2017-01-22T17:26:49,No name
6067,RT @bbuk: Eviction Exclusive: @Chloe_GShore answers your questions in #AskChloe #CBB https://t.co/CeoNHqbzTR,Prodigal_Fox,Fox Forest,NA,2017-01-22T17:26:50,No name
6068,"RT @inthestyleUK: When security spoils your night _Ÿ˜‚#cbb https://t.co/MWa7Zfzjco",frvrfr,,NA,2017-01-22T17:26:54,No name
6069,RT @bbuk: .@NicolaMcLean watching the drama like... _Ÿ‘… #CBB https://t.co/XJW5uFzs0e,zain_7861,Leeds ,NA,2017-01-22T17:26:58,No name
6070,"RT @bbuk: Prepare your ears for the FULL FURY of @StacyFrancis! Why did you have to mess with her clean towel Kim, why??? #CBB https://t.coâ€_",zain_7861,Leeds ,NA,2017-01-22T17:27:00,No name
6071,RT @Daily_Express: #CBB Spoiler: Jamie O'Hara in shock SPLIT with Bianca Gascoigne after â€˜BANGINGâ€™ Nicola  McLeanâ€_ ,NoeliaReyesR,Moon.,NA,2017-01-22T17:27:05,No name
6072,RT @TheSun: #CBB's Jamie Oâ€™Hara speaks honestly to Bianca Gascoigne about why he's 'holding back' https://t.co/W7yXU5I8xk https://t.co/bqvwâ€_,AuthorGBDavies,"Southampton, UK.",NA,2017-01-22T17:27:08,No name
6073,RT @bbuk: Anyone for prosecco? #CBB https://t.co/LUUvTPQxlC,Prodigal_Fox,Fox Forest,NA,2017-01-22T17:27:09,No name
6074,Sorry but Kim is a massive cunt_Ÿ’€_Ÿ˜‚ https://t.co/iOJGBx4r6g,kpd_glice,Sophâ™¡,NA,2017-01-22T17:27:10,No name
6075,RT @CBBTeamRavens: @UKFreeNews soz but I'll continue to support until (and after) James C wins. A bully just got inaugurated. 2017-kindnessâ€_,ShortKid1975,United States,NA,2017-01-22T18:22:50,No name
6076,RT @aimee_031: Calum Best though _Ÿ˜ç #CBB,Mollyui3Abraha,,NA,2017-01-22T18:22:56,No name
6077,@bbuk @planetjedward They're a dab hand at de aul jacket customisation. Not just pretty faces I tell ya. Full of creative ideas _Ÿ_¨_Ÿ_¶_Ÿ“ù_Ÿ_¬ #CBB,Kirluvjed,"Dublin, Ireland",NA,2017-01-22T18:23:04,No name
6079,What a great night of tv..#callthemidwife  #Homeland and then gonna try apple tree yard..bollocks to #cbb all stars playing it too safe..,jrob9181,north lincs,NA,2017-01-22T18:23:22,No name
6080,Snuggled up relaxing! Can't wait for #CBB love a chill Sunday _Ÿ˜´_Ÿ˜´,DanielleWhite27,,NA,2017-01-22T18:23:30,No name
6081,"CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",IWinYouPay,www.iwinyoupay.com,NA,2017-01-22T18:23:50,No name
6082,Only thing I'm looking forward to watching tonight is #CBBUK,Sophie_J611,UK,NA,2017-01-22T18:23:52,No name
6083,Think my stomach flipped when Calum Best said 'I'm absolutely filthy behind closed doors'! Hoping it's the good kind of filthy!! #cbb,Londonlili,The best place!,NA,2017-01-22T18:23:58,No name
6084,#CBB Spoiler: Jamie O'Hara in shock SPLIT with Bianca Gascoigne after â€˜BANGINGâ€™ Nicola  McLeanâ€_ https://t.co/VV1tSSdioG,Daily_Express,London,NA,2017-01-22T18:24:00,No name
6085,Speide's strategy blown apart by James C nomination! Loving Spencer's reaction! Now the fun begins _Ÿ‘€ #CBB #CBBSpeidi  #CBBBOTS,vikkicie,,NA,2017-01-22T18:24:04,No name
6086,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",JessOconneilxo,Harrogate,NA,2017-01-22T18:24:10,No name
6087,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",hasweilben,London,NA,2017-01-22T18:24:11,No name
6088,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",amyjamle,"Canberra, Australia",NA,2017-01-22T18:24:11,No name
6089,who is in early poy running for cbb?,JumpmanJordan,,NA,2017-01-22T18:24:26,No name
6090,"Like Jamie and Calum didnt do ""Come back when youre a 10"" #CBB https://t.co/vycAow0rDw",JakeSmi07598801,United Kingdom,NA,2017-01-22T18:24:41,No name
6091,RT @EleventhhBowTie: #CBBJedward to win #CBB!! _Ÿ˜»_Ÿ˜ù_Ÿ˜ç_Ÿ˜Åâù_ https://t.co/hpSmBicvmk,colourfulcarr,The Perez show,NA,2017-01-22T18:24:43,No name
6092,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",J4MRZCafe,"Austin, Texas, Earth",NA,2017-01-22T18:24:45,No name
6093,"ANYONE WANT SOME PROSECCO?#cbb",ScottFreeIn4D,Hell,NA,2017-01-22T18:24:47,No name
6094,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",Hayfry_edrlce,Adrian College Class o' 2017,NA,2017-01-22T18:24:47,No name
6095,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",AnasALMulhlm,KSA - AL Hassa -Eastern Region,NA,2017-01-22T18:24:48,No name
6096,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",soflairt,,NA,2017-01-22T18:24:57,No name
6097,(Mail Online):#CBB's #Jessica Cunningham 'worried over nude snaps' : Naked photographs of.. https://t.co/wzAUZFaD5K,newsoneplace,,NA,2017-01-22T18:24:57,No name
6098,I'm going to do at least half of my art essay by the time cbb starts even if it kills me _Ÿ™ƒ_Ÿ˜‘,Tajah_SempleM,,NA,2017-01-22T18:24:58,No name
6099,#CBBSpeidi #CBB https://t.co/wWDJkeyL1E,chrisrwright,,NA,2017-01-22T18:25:02,No name
6100,"RT @ITSLARISSAROSE: When he likes another girls selfie. #CBB #CBBUK #CBBKim #KimWoodburn #HowCleanIsYourHouse https://t.co/a1b0EZA48D",bectay__,"Peterborough, United Kingdom",NA,2017-01-22T18:25:03,No name
6101,Thanks very much @TheSun for the article. It was time to speak ! @pageantsara @bbuk #cbbbots #cbb #tv #reality https://t.co/S1DFpPlsgk,SamWoodDow,"London, England",NA,2017-01-22T18:25:09,No name
6102,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",hodaaithyab,,NA,2017-01-22T18:25:10,No name
6103,RT @EleventhhBowTie: @bbuk yay thank you for the follow!!_Ÿ˜__Ÿ˜Å can't believe one of my memes made you laugh lol thought of them on the spot!_Ÿ˜Åâ€_,colourfulcarr,The Perez show,NA,2017-01-22T18:25:10,No name
6104,RT @katylouise95: Wooooo so proud that @stephen_bear won!!! #CBB @CelebBBUpdates _Ÿ‘è_Ÿè»_Ÿ‘è_Ÿè»_Ÿ‘è_Ÿè»_Ÿ‘è_Ÿè»,vladimirovaaza4,,NA,2017-01-22T18:25:12,No name
6105,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",jakelloyd6005,,NA,2017-01-22T18:25:18,No name
6106,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",st4njdbs,,NA,2017-01-22T18:25:21,No name
6107,Spencer is a legend. https://t.co/vSva2RMF3y,BrookesReality,,NA,2017-01-22T18:25:21,No name
6109,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",florenclabalbue,All Around The World ,NA,2017-01-22T18:25:28,No name
6110,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",KlmberleyJayneB,Halifax,NA,2017-01-22T18:25:30,No name
6111,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",atlantlcist,"Wiltshire, UK & Catskills, USA",NA,2017-01-22T18:25:38,No name
6112,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",Mut4aab,,NA,2017-01-22T18:25:41,No name
6113,RT @Rylan: Spencer has arrived. Welcome back.... sitting here like #Cbb https://t.co/LiIbiKIYfJ,lennoxfors,"London, England",NA,2017-01-22T18:25:43,No name
6114,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",ErlcaJayneAlden,Cheltenham/London ,NA,2017-01-22T18:25:44,No name
6115,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",gaylewhatley6,,NA,2017-01-22T18:25:46,No name
6116,"RT @bbuk: Prepare your ears for the FULL FURY of @StacyFrancis! Why did you have to mess with her clean towel Kim, why??? #CBB https://t.coâ€_",RazB32,,NA,2017-01-22T18:25:49,No name
6117,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",TheDk4n,UK,NA,2017-01-22T18:25:52,No name
6118,"This absolutely killed me when i first saw it yesterday and I'm still laughing at it today. https://t.co/M9cLNb6Tfl _Ÿ˜‚ SHUT UP",zoeamber__,"Cardiff, Wales",NA,2017-01-22T18:25:52,No name
6119,RT @bbuk: Anyone for prosecco? #CBB https://t.co/LUUvTPQxlC,lennoxfors,"London, England",NA,2017-01-22T18:25:54,No name
6120,Actually agree with speidi.  Spencer is being calm but is 100% accurate. Actually annoyed at James c #CBB #catchuptv,lealuvstweets,,NA,2017-01-22T18:26:09,No name
6121,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",KaltlynFrayser,Utah for now ,NA,2017-01-22T18:26:16,No name
6122,"RT @bbuk: â_¡ï¸è Here are some of our faves of the #CBB memes you guys have been sending us! _Ÿ‘çhttps://t.co/yY8HmMTjUN",pixie_blonde,,NA,2017-01-22T18:26:18,No name
6123,"RT @MeOnTheTelly: ""Come back to me when you're a ten.."" #jessica #jamie #cbb https://t.co/G3DtZEQes0",MeOnTheTelly,"London, England",NA,2017-01-22T18:26:19,No name
6124,RT @NicolleBonella: Actually feel so sorry for Austin the way the rest of the house treated him up busy intrested in the new house mates #Câ€_,StephmisanieBla,,NA,2017-01-22T18:26:19,No name
6126,RT @bbuk: It's sexy massage time for @CalumBest and @TheProdigalFox. There's definitely chemistry there right? _Ÿ˜˜ Let us knowâ€_ ,SuperBigBrother,United States (The States),NA,2017-01-22T18:26:30,No name
6127,@bbuk not #cbb related but _Ÿ˜‚_Ÿ˜‚ https://t.co/b1RCdmhQ1t,NickisGinger,,NA,2017-01-22T18:26:35,No name
6128,@planetjedward to win #cbb best housemates ever Jedward to win,cupc3ke,uk planet jedward,NA,2017-01-22T18:26:37,No name
6129,"Most Lopsided #Public Bet #NCAABOakland -3.5 67%LaSalle +7.5 65%USC -9 65%CBB Public:13-11-1 L7DaysMore %'s @ https://t.co/sepcwb7b8V",Pregame_Steam,PublicFadeSteam@Gmail.com,NA,2017-01-22T18:26:37,No name
6130,Win my boys @planetjedward #CBB #CBBJedward,JedJuliana, Jedward's heart o baby ,NA,2017-01-22T18:26:54,No name
6131,RT @spencerpratt: Loud and clear boss. _Ÿ˜‚  #cbb https://t.co/j3wXdXUIbH,TashWestonX,"Bristol, England",NA,2017-01-22T18:26:56,No name
6132,"RT @bbuk: Hey @Rylan, remember when you wore @_ClaireRichards' bra and tights and  she chased you round the House? Ahhh the mâ€_ ",lennoxfors,"London, England",NA,2017-01-22T18:26:59,No name
6133,@bbuk worth a follow? _Ÿ˜è#JedwardBabys #CBBJedward #CBB https://t.co/lTVF9lnXkd,vickybartlettx,,NA,2017-01-22T18:27:00,No name
6134,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",ksa_1880,,NA,2017-01-22T18:27:01,No name
6135,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",Dals_Flynn,,NA,2017-01-22T18:27:02,No name
6136,When you finally make it to your sofa and you have last nights #CBB to watch and the most recent episode of #ThisIsUs _Ÿ‘Œ_Ÿè»_Ÿ˜€_Ÿ‘ç_Ÿè_,Liz_Bob_Baker,,NA,2017-01-22T18:27:09,No name
6137,RT @bbuk: Anyone for prosecco? #CBB https://t.co/LUUvTPQxlC,garyashcroft80,West Sussex,NA,2017-01-22T18:27:11,No name
6138,"CBB SundOak surprised twice @ hm by Horizon dretchseems bk on track aft Rd v N.Kty, Raiders will battleGriz 4-0 SU Rd RPI +51Lay -3",BiggSammSports,East Coast,NA,2017-01-22T18:27:13,No name
6139,"RT @bbuk: â_¡ï¸è Here are some of our faves of the #CBB memes you guys have been sending us! _Ÿ‘çhttps://t.co/yY8HmMTjUN",UKMoments,"London, England",NA,2017-01-22T18:27:20,No name
6140,"RT @bbuk: â_¡ï¸è Here are some of our faves of the #CBB memes you guys have been sending us! _Ÿ‘çhttps://t.co/yY8HmMTjUN",coolkilo45,,NA,2017-01-22T18:27:25,No name
6141,"RT @GJ69: How dare he nominate Speidi, i'm glad he died in Game of Thrones now #Spoiler #CBB",DRLDavies,Birmingham & Cardiff,NA,2017-01-22T18:27:27,No name
6142,RT @lookingforlewys: Coleen is saved and CHLOE GOES?! This show keeps getting worse and worse _Ÿ™„_Ÿ˜_ #cbb,sandintights,edinburgh/heysham,NA,2017-01-22T18:27:28,No name
6143,"RT @IWinYouPay: CBB 1/22:NW/Ohio State UNDER 137, $10.https://t.co/NCH0q7kdcx",WhltingLivvy,,NA,2017-01-22T18:27:30,No name
6144,RT @nancymayturner: Swear Bear had eternal nomination and still came away with da trophy_Ÿè† Speidi got this on lockdoohhhh _Ÿ‘Œ_Ÿè__Ÿ”¥ #CBB,DRLDavies,Birmingham & Cardiff,NA,2017-01-22T18:27:34,No name
6145,"RT @GJ69: How dare he nominate Speidi, i'm glad he died in Game of Thrones now #Spoiler #CBB",Cherrrieeee,,NA,2017-01-22T18:27:35,No name
6146,Had to change my name to show support for the goddesses of #CBB @NicolaMcLean @stacyfrancis #CBBNicola #CBBStacy,TheHeDevil,England,NA,2017-01-22T18:27:37,No name
6147,"RT @Kill__The__DJ: I absolutely love @BiancaGascoigne, I thought she was going to be a NIGHTMARE but she's bloody lovely &amp; my favourite toâ€_",sickstorybrah,,NA,2017-01-22T18:27:37,No name
6148,#cbb get stacey out!!!!! So much drama I actually prefer Kim (also she's NOT famous) never heard of her in my life,lisa5_xo,Canada  â™”,NA,2017-01-22T18:27:46,No name
6149,@LisaHafey eww Jamie no thanks Edward #CBBJedward absolutely _Ÿ‘ç_Ÿ˜çI too didn't pay attention to the tag oh well #CBB,dolphinsrcool2,USA,NA,2017-01-22T18:28:06,No name
6150,RT @stevenfrze7: @Chloe_GShore can't believe you got voted out _Ÿ‘_ #CBB is Gona be boring now _Ÿ˜_,lisa5_xo,Canada  â™”,NA,2017-01-22T18:28:06,No name
6151,'Come back when you're a 10' _Ÿ˜‘_Ÿ˜_ #CBB,gemmaleanne,"Birmingham, UK",NA,2017-01-22T18:28:15,No name
6152,RT @EleventhhBowTie: #CBBJedward to win #CBB!! _Ÿ˜»_Ÿ˜ù_Ÿ˜ç_Ÿ˜Åâù_ https://t.co/hpSmBicvmk,luminousfangirl,planet jedward,NA,2017-01-22T18:28:18,No name
6153,@colene1980 not really feeling it this year I think cbb is a flop,Missmad18,"Oxford, united kingdom",NA,2017-01-22T18:28:24,No name
6154,"RT @chrisrwright: Jedward taking the time to talk to James C, rather than use the opportunity to mount a fear campaign against him. Nice joâ€_",lauraa95xx,Skipton ,NA,2017-01-22T18:28:28,No name
6155,RT @planetjedward: Life without a clock is like tick tok don't stop make it pop Kesha #CBB #CBBJedward,colourfulcarr,The Perez show,NA,2017-01-22T18:28:30,No name
6156,RT @guysexposedgays: It's finally here! #CalumBest #CBB #CBBCalum's solo sex tape! #guysexposed 1/5 https://t.co/GktNkr1kEb,juanpop022,,NA,2017-01-22T18:28:38,No name
6157,Nicola McLean gets VERY awkward response from Speidi as she tries to make amends _Ÿ™ˆ #CBB https://t.co/lGg1T0b39h https://t.co/uSNh8Ygd3K,celebsnow,London,NA,2017-01-22T18:28:39,No name
6158,"RT @MommaJedward: Jedward are Free Spirits https://t.co/TDJWsAjLLZThey throw themselves into projects, large or small. https://t.co/DH5KnPâ€_",JEDLaiy,JEDMany/PlanetJedward,NA,2017-01-22T18:28:57,No name
6159,RT @CarrieKeagan: Ringside with a champ!!! @TheRealLailaAli #Bellator170 #celebritybigbrother https://t.co/pbIoISMYCP,NaKiTo6,Planeta Tierra,NA,2017-01-22T18:28:57,No name
6160,RT @guysexposedgays: It's finally here! #CalumBest #CBB #CBBCalum's solo sex tape! #guysexposed 3/5 https://t.co/MhBzc6A5FD,juanpop022,,NA,2017-01-22T18:29:02,No name
6161,#CBB's Jamie O'Hara warns Bianca Gascoigne about the real reason they need to 'hold back' https://t.co/LJnkUUbehc https://t.co/4ygabggGUP,ScottishSun,"Glasgow, UK",NA,2017-01-22T18:29:05,No name
6162,Just caught up with CBB &amp; Calum's bum &amp; i can safely say it is NO MATCH for my Louis'. He has THEE BEST BUM,scattyc,,NA,2017-01-22T18:29:17,No name
6163,No https://t.co/oMHxBzqgSf,HausofDylan95,"Rhydyfelin, Wales",NA,2017-01-22T18:29:19,No name
6164,RT @ChrisJClark_: Kim = Chicken Oriental _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ #CBB,LisgePaige,,NA,2017-01-22T18:29:21,No name
6165,RT @bigbrotherxtra: Images from tonight's #cbb https://t.co/xDSOievbsE,Lumin0us1,,NA,2017-01-22T18:29:36,No name
6167,Lmaoo my dads legit gutted chloe left cbb. He said hes not watching it tonight_Ÿ˜‚_Ÿ˜‚@Chloe_GShore  #cbb,its_nataliex,"Milton Keynes, England",NA,2017-01-22T18:29:48,No name
6168,"RT @JackMagruder: Skilled, athletic, unselfish Arizona has the pieces to make a big splash in the NCAA tournament ... https://t.co/bLDpZJOuâ€_",AndreaesaqMarsh,,NA,2017-01-22T18:29:56,No name
6169,RT @bbuk: .@planetjedward have been working hard today customising jackets. What do you think of their craft skills based onâ€_ ,colourfulcarr,The Perez show,NA,2017-01-22T18:29:59,No name
6170,It's @spencerpratt &amp; @heidimontag vs @NicolaMcLean in tonight's episode of #CBB. Join us at 9pm on @channel5_tv toâ€_ https://t.co/cm2KBY1SlX,bbuk,Channel 5,NA,2017-01-22T18:30:00,No name
6171,.@bbuk housemate @Mrjamieohara1 sruggles to find a buyer for his Â£1.7m Birmingham home: https://t.co/Lu3a6z7y6T https://t.co/RVxrUjSqwR,HomesProperty,"London, UK",NA,2017-01-22T18:30:01,No name
6172,RT @bbuk: It's @spencerpratt &amp; @heidimontag vs @NicolaMcLean in tonight's episode of #CBB. Join us at 9pm on @channel5_tv toâ€_ ,FrankieWhitak17,"London, England",NA,2017-01-22T18:30:09,No name
6173,RT @bbuk: .@planetjedward have been working hard today customising jackets. What do you think of their craft skills based onâ€_ ,christien893,,NA,2017-01-22T18:30:14,No name
6174,RT @bbuk: It's @spencerpratt &amp; @heidimontag vs @NicolaMcLean in tonight's episode of #CBB. Join us at 9pm on @channel5_tv toâ€_ ,Darcywinsor1,Rayleigh X,NA,2017-01-22T18:30:22,No name
6175,RT @namols_: Get Nicola out! #CBB,katiephipps,Katieland / Birdcage,NA,2017-01-22T18:30:27,No name
6176,RT @bbuk: Anyone for prosecco? #CBB https://t.co/LUUvTPQxlC,trinidemships,"England, Burnley ",NA,2017-01-22T18:30:27,No name
6177,"RT @MrShaneTelford: Katie, offended that Frankie called her unstable, is now acting... unstable #cbb",CoreenConners,,NA,2017-01-22T18:30:31,No name
6178,RT @bbuk: It's @spencerpratt &amp; @heidimontag vs @NicolaMcLean in tonight's episode of #CBB. Join us at 9pm on @channel5_tv toâ€_ ,coolkilo45,,NA,2017-01-22T18:30:41,No name
